gene_id	lib_1	lib_2	lib_3	lib_4	lib_5
gene_765	0	0	0	0	0
gene_766	0	0	0	0	0
gene_767	0	0	1.00009763399032	0	0
gene_768	0	0	0	0	0
gene_769	0	0	0	0	0
gene_770	0	0	0	0	0
gene_771	0	0	0	0	0
gene_772	0	0	0	0	0
gene_773	0	0	0	0	0
gene_774	0	0	0	0	0
gene_775	0	0	0	0	0
gene_776	0	0	0	0	0
gene_777	0	1.69462050817039	0	0	0
gene_778	0	0	0	0	0
gene_779	0	0	0	0	0
gene_780	0	0	0	0	0
gene_781	0	0	0	0	0
gene_782	0	0	0	0	0
gene_783	0	0	0	0	0
gene_784	0	0	0	0	0
gene_785	1.11695050753303	1.8204551714868	0	1.02764741663759	0
gene_786	0	0	0	0	0
gene_787	0	0	0	0	0
gene_788	3.42879541362123	3.52778055046685	5.85464184395651	8.18506014239351	11.3526564880243
gene_789	0	2.7683162313099	0	0	0
gene_790	0	0	0	0	0
gene_791	0	0	0	0	0
gene_792	0	0	0	0	0
gene_793	0	0	0	0	0
gene_794	0	0	0	0	0
gene_795	0	0	0	0	0
gene_796	0	0	0	0	0
gene_797	0	0	0	0	0
gene_798	0	0	1.85677700600215	1.73060611698826	0
gene_799	0	0	1.76493928371187	0	0
gene_800	0	0	0	0	0
gene_801	0	1.44217656440721	0	0	3.53411106939551
gene_802	0	0	0	0	0
gene_803	0	0	0	0	0
gene_804	0	0	1.00634065028347	0	1.69643341116726
gene_805	0	0	0	0	0
gene_806	0	0	0	0	0
gene_807	0	0	0	0	0
gene_808	0	0	0	0	0
gene_809	0	0	1.76200060642854	0	0
gene_810	0	0	0	0	0
gene_811	1.60860592678423	1.32510279199286	1.87090812198127	0	0
gene_812	0	0	0	0	0
gene_813	0	0	0	0	0
gene_814	2.38106923887841	3.89743081518448	4.75258588439711	3.68448579857382	7.91744897975487
gene_815	0	0	0	0	0
gene_816	5.43457839224049	3.45932120976613	3.37220042748807	3.23016110620335	2.96005988257492
gene_817	0	0	0	0	0
gene_818	0	0	0	0	0
gene_819	0	0	0	0	0
gene_820	0	0	0	0	0
gene_821	0	0	0	0	0
gene_822	1.69819570459934	2.51329806248775	2.82046458243763	1.63718179656963	2.28162555707837
gene_823	0	0	0	0	0
gene_824	1.10284052422419	0	0	2.11486461255068	0
gene_825	0.0754645319260876	1.6684986354396	0.276654243813031	0.0271959523725706	0.0547454755560726
gene_826	0	0	0	0	0
gene_827	0	0	0	0	0
gene_828	0	0	0	0	0
gene_829	0	0	0	0	0
gene_830	0	0	0	0	0
gene_831	0	1.49448154647188	4.26285475147154	0	1.42260510217471
gene_832	0	0	0	0	0
gene_833	0	0	2.33323657654565	0	0
gene_834	0	0	0	0	0
gene_835	1.11821149812812	1.17171017178151	0	1.12652147702134	0
gene_836	0	0	0	2.59082484038067	0
gene_837	0	0	0	0	0
gene_838	0	0	0	0	0
gene_839	0	0	0	0	0
gene_840	0	0	0	0	0
gene_841	0	0	0	0	0
gene_842	0	0	0	0	0
gene_843	0	0	0	0	0
gene_844	0	0	0	0	0
gene_845	0	0	0	0	0
gene_846	1.12259175031432	0	0	0	0
gene_847	0	0	0	0	0
gene_848	0	0	0	0	0
gene_849	0	1.12416631675801	1.29169172803033	0	1.51170576871267
gene_850	0	0	0	0	1.62203094013536
gene_851	1.59439424211593	0	0	0	0
gene_852	0	0	1.06779038196793	1.12160738150016	0
gene_853	0	0	0	0	0
gene_854	0.398900073894442	0.252012469904335	0.44255569937093	0.013076573072825	0.0897025749252775
gene_855	0	0	0	0	0
gene_856	0	0	0	0	0
gene_857	0	0	0	0	0
gene_858	0	0	0	0	0
gene_859	0	0	0	0	0
gene_860	0	0	1.6178412617117	0	0
gene_861	0	0	0	0	0
gene_862	0	0	0	0	0
gene_863	0	0	0	0	0
gene_864	0	0	0	0	0
gene_865	0	0	1.08852909185314	0	0
gene_866	1.9120750097714	1.680010273755	4.4555585450113	2.38677222900657	2.47486671746415
gene_867	0	0	0	0	0
gene_868	0	0	0	0	0
gene_869	0	0	0	0	0
gene_870	0	0	0	0	0
gene_871	0	0	0	0	1.75833176801741
gene_872	0	0	0	0	0
gene_873	0	0	0	0	0
gene_874	0	0	0	0	0
gene_875	0	0	0	0	0
gene_876	0	0	0	0	0
gene_877	0	0	1.75079610995252	0	0
gene_878	1.0586529488403	0	0	0	0
gene_879	0	0	0	0	0
gene_880	0	0	0	0	0
gene_881	0.161750939000279	0.0790161892571116	0.0460836824255807	0.0905760348614487	0.228939860732389
gene_882	0	0	0	0	0
gene_883	0	0	0	0	0
gene_884	0	0	0	0	0
gene_885	0	0	1.95237666266452	0	0
gene_886	3.98140736464954	2.2669925411201	2.59055010274748	1.45373792876593	2.30918551658834
gene_887	0	0	0	0	0
gene_888	1.19530737698451	0	1.4132924158665	1.82301926519163	1.32877495566488
gene_889	0	0	0	0	0
gene_890	0	0	0	0	0
gene_891	0	0	0	0	0
gene_892	0	0	0	0	0
gene_893	0	0	0	1.1521780987362	2.20737181687669
gene_894	1.57844385836151	0	0	0	0
gene_895	0	0	0	0	0
gene_896	0	0	0	0	0
gene_897	0	0	0	0	0
gene_898	0	0	0	0	0
gene_899	0	0	0	0	0
gene_900	0	0	0	0	0
gene_901	1.00367513653479	0.20320300892591	0.243383606048623	0.150263564634175	0.594820780690041
gene_902	0	0	0	0	2.33181878773278
gene_903	0	0	0	0	0
gene_904	0	0	0	0	0
gene_905	0	0	0	0	0
gene_906	0	0	0	0	0
gene_907	0	0	0	0	0
gene_908	1.59066555632291	0	0	0	0
gene_909	1.63261399046888	0.223699924139799	0.321664909889471	0.326086930051267	0.200915614659357
gene_910	0	0	0	0	0
gene_911	0.00951860455767429	0.0798327595288263	1.07386211862673	2.71269812147101	0.225473526113045
gene_912	0	0	0	0	0
gene_913	0	2.72366903201449	1.06352275897137	0	0
gene_914	0	0	1.2841458701488	0	1.19737527941041
gene_915	0	0	0	0	0
gene_916	0	0	0	0	0
gene_917	0	0	0	1.4594936152268	0
gene_918	0	2.73974238472983	0	0	0
gene_919	1.05952563970752	1.06418224010152	1.08389807273729	1.09620784470557	0
gene_920	0	0	0	0	0
gene_921	1.58947934025068	1.08955446813613	0	0	0
gene_922	0	0	0	0	0
gene_923	0	0	0	0	0
gene_924	0.710751485684785	0.00570762953774345	0.0101160752521011	0	0.00416262958095352
gene_925	0	0	0	0	0
gene_926	0.650760604755233	0.707457311270565	0.378810550374863	0.158581830757763	0.42275358195413
gene_927	0	0	0	0	0
gene_928	0	0	0	1.08649075130674	0
gene_929	0	0	0	0	0
gene_930	0	0	0	0	0
gene_931	0	0	0	0	0
gene_932	0	0	0	0	0
gene_933	0	0	0	0	0
gene_934	0	0	0	3.44344657219829	1.7788661366895
gene_935	1.40120474723552	0	2.6575849755552	0	0
gene_936	0	0	0	0	0
gene_937	1.80999629620686	0	0	2.27319689618643	0
gene_938	0	0	0	0	0
gene_939	0	1.32177831415715	0	0	0
gene_940	1.12024262176516	1.05331309889546	1.91654560461126	0	2.23029346434737
gene_941	0	0	0	0	0
gene_942	0	0	0	0	0
gene_943	8.41210012580938	4.57295175897457	3.85590647636986	1.038442879758	1.79229947438441
gene_944	1.52043464551828	0	1.36668391588767	2.53418030481343	2.58912700291506
gene_945	0	0	0	0	0
gene_946	0	0	0	0	0
gene_947	0	0	0	0	0
gene_948	0	2.51769985561361	0	0	0
gene_949	0	0	0	0	0
gene_950	0	0	0	1.39092462211301	0
gene_951	0	0	0	0	0
gene_952	0	0	0	0	0
gene_953	0	0	0	0	0
gene_954	0	0	0	0	0
gene_955	0	0	0	0	0
gene_956	0	0	0	0	0
gene_957	0	0	0	0	0
gene_958	0	0	0	0	0
gene_959	1.88135411530356	0	0	1.19682415922736	1.02588281660565
gene_960	0	0	0	0	0
gene_961	0	0	0	1.09837047543967	0
gene_962	0	0	0	0	0
gene_963	0	0	0	0	0
gene_964	0	0	0	0	0
gene_965	6.32486483734402	3.98211280400158	0	0	1.18804451654408
gene_966	0	0	0	0	0
gene_967	0	0	0	0	0
gene_968	0	0	0	0	0
gene_969	0	0	0	1.3862434835843	0
gene_970	0	0	4.65485865007646	5.14249598557516	0
gene_971	0	0	0	0	0
gene_972	0	0	1.58910028542756	0	1.64957315953802
gene_973	0	0	0	3.79213609414613	0
gene_974	0	1.91719830300038	0	0	0
gene_975	0	0	0	0	0
gene_976	0	0	0	0	0
gene_977	0	0	0	0	0
gene_978	0	0	0	0	0
gene_979	0	0	0	0	0
gene_980	0	0	0	0	0
gene_981	0	0	0	0	0
gene_982	0	0	0	0	0
gene_983	0	0	0	0	0
gene_984	0	0	0	0	0
gene_985	1.15455391813358	0	1.14809161259633	0	3.43314004572314
gene_986	1.33771057865673	2.46403814057898	0	0	0
gene_987	0	0	0	0	0
gene_988	1.23679621587605	0	0	0	0
gene_989	0	0	0	0	0
gene_990	0	0	1.99073720581617	1.18335955968675	0
gene_991	0	1.18385434952391	1.14555841616568	1.36330431048012	0
gene_992	0	0	0	0	0
gene_993	2.42840489435786	3.40043882274613	0	1.66923366139504	1.47141847435591
gene_994	0	0	0	0	0
gene_995	0	0	2.88206394066892	0	0
gene_996	0	0	0	0	0
gene_997	0	0	0	4.70484551070502	0
gene_998	1.08158290086069	0	0	0	0
gene_999	0	0	0	0	0
gene_1000	0	0	0	0	0
gene_1001	0	0	0	0	0
gene_1002	1.41817013346728	0.86011571215173	2.89163311663004	0.76239550625016	0.334295490150642
gene_1003	0	0	0	0	0
gene_1004	0	0	0	0	0
gene_1005	0	0	0	0	0
gene_1006	1.17056721556185	2.22216441057178	0	1.26535718003272	0
gene_1007	0	0	0	1.83844433736956	0
gene_1008	0	0	0	0	0
gene_1009	0	0	0	0	0
gene_1010	0	0	0	0	0
gene_1011	0	0	0	0	0
gene_1012	0	0	0	0	0
gene_1013	0	0	0	0	0
gene_1014	0	0	0	0	0
gene_1015	0	0	0	0	0
gene_1016	0	1.02434241773258	0	0	1.0197854735122
gene_1017	0	0	0	0	0
gene_1018	0	0	0	0	0
gene_1019	1.40613869675998	1.65201750937846	3.2386120093454	1.03058630800623	0
gene_1020	1.90462589538354	0	0	0	0
gene_1021	0.103037112932107	0.538978551178554	0.00906522019123438	0.161469701087498	7.80422507109266
gene_1022	0	3.03792354072677	7.71883829216297	1.60023750749537	1.31868385814943
gene_1023	0	0	0	0	0
gene_1024	0	0	0	0	0
gene_1025	0	0	0	2.29733241527288	0
gene_1026	0	0	0	0	0
gene_1027	2.99867287810482	1.33144373264708	2.80370758308995	3.33523614484822	2.78375473763223
gene_1028	0	0	0	0	0
gene_1029	0	0	0	0	0
gene_1030	0	0	0	0	0
gene_1031	0	3.04248721540719	0	1.33972926949632	0
gene_1032	0	0	0	0	1.02891625401494
gene_1033	0	0	0	0	0
gene_1034	0	0	0	0	0
gene_1035	2.3133095472442	2.31914270801604	2.72210104013165	5.67083667647622	1.8059638719229
gene_1036	0	0	0	0	0
gene_1037	1.08598247633194	1.20225941273529	0	0	0
gene_1038	0.0015448475085902	0.037505757046486	0.0298326058576976	0	8.06405719086198
gene_1039	0.0101536966426026	0.279239727263669	0	0.037559672876166	0.0301595241024378
gene_1040	0	0	0	0	0
gene_1041	0	0	0	0	0
gene_1042	0	1.58061012661822	1.087408298582	0	1.06287918799113
gene_1043	0	0	0	0	0
gene_1044	1.99618661041169	2.25239537312319	2.96917054996694	5.05111254286465	3.28485377173119
gene_1045	0	0	0	0	0
gene_1046	2.07223939091457	0	0	1.24020506514194	0
gene_1047	0	0	0	0	0
gene_1048	0	0	0	0	0
gene_1049	0	5.10105044449689	0	0	0
gene_1050	1.29411104968705	0	0	1.46943361352399	1.82085643931932
gene_1051	0	0	0	0	0
gene_1052	0	1.06304008597182	0	0	0
gene_1053	1.78719371475836	0	0	0	0
gene_1054	0	0	0	0	0
gene_1055	0	0	0	0	0
gene_1056	0	0	0	0	0
gene_1057	0	0	0	0	0
gene_1058	0	0	0	0	0
gene_1059	1.16204414026206	1.56212615448088	0	0	0
gene_1060	0	0	0	5.80993276503285	0
gene_1061	0	0	0	0	0
gene_1062	0	0	2.30658206466108	2.34509635752973	1.1914078697259
gene_1063	1.3230527810226	2.09510000645124	1.50433700180449	0	1.39367945413755
gene_1064	0	0	0	0	0
gene_1065	0	1.89165700693726	0	0	1.84143597470205
gene_1066	0	0	0	0	0
gene_1067	1.18418887690573	1.32449580181543	1.08468768395568	1.5552757661701	1.28924891546412
gene_1068	0	0	0	0	0
gene_1069	0	0	0	0	0
gene_1070	0	0	0	0	0
gene_1071	0	0	0	0	0
gene_1072	0	0	0	0	0
gene_1073	1.20514547001887	0	0	1.10456002989816	2.01780245139488
gene_1074	0	0	0	0	0
gene_1075	0	0	0	0	0
gene_1076	0	0	0	0	0
gene_1077	0	0	0	0	0
gene_1078	0	0	1.22791106791034	0	0
gene_1079	0	0	0	0	2.51042506129367
gene_1080	2.2534338807643	0	0	0	0
gene_1081	0	0	0	0	0
gene_1082	0	0	0	0	0
gene_1083	0	0	0	0	0
gene_1084	0	0	0	0.0128062559206683	0
gene_1085	0	0	0	0	0
gene_1086	0	0	0	0	0
gene_1087	0	0	0	1.23856840384303	0
gene_1088	0	0	0	0	0
gene_1089	0	0	0	0	0
gene_1090	0	0	0	0	0
gene_1091	0	0	0	0	0
gene_1092	0	0	0	0	0
gene_1093	0	0	0	0	0
gene_1094	0	0	0	0	0
gene_1095	0	1.12030460391548	0	0	0
gene_1096	0	0	0	0	0
gene_1097	1.78183481809236	0	1.46439327783391	0	0
gene_1098	0	0	0	0	0
gene_1099	0	0	0	0	0
gene_1100	0	0	0	0	0
gene_1101	0	0	0	0	0
gene_1102	0	0	0	0	0
gene_1103	0.00722857053237974	0.0422772097234218	0.0382758404398558	0.0473308593723131	0.199843053599879
gene_1104	0	1.47751396980503	1.11194313222437	0	0
gene_1105	1.97661908123227	0	0	1.92725431022155	1.13412833703897
gene_1106	0	0	0	0	0
gene_1107	0	1.30877255126418	0	0	0
gene_1108	1.40750428681908	1.78028313859714	1.26571797216047	3.54822124914229	2.49109875006977
gene_1109	0	0	0	0	0
gene_1110	0	0	0	0	0
gene_1111	0	0	0	0	0
gene_1112	0	0	0	0	0
gene_1113	0	0	0	0	0
gene_1114	4.96482528174311	0	0	0	2.93377632536926
gene_1115	0	0	0	0	0
gene_1116	0	0	0	0	0
gene_1117	0	0	0	0	0
gene_1118	0	0	0	0	0
gene_1119	2.13349714726837	0.266242303777417	0.766976396879949	0.38669705259667	0.396970825040985
gene_1120	0	0	0	0	0
gene_1121	0	0	0	0	0
gene_1122	0	0	0	0	0
gene_1123	2.10235050348114	2.16314946130058	3.03167345157928	5.03006793721483	3.80222721272092
gene_1124	0	0	2.06148061294421	0	0
gene_1125	0	0	0	0	0
gene_1126	1.6927934625148	2.27436841395109	1.63822752579083	1.01646610006567	2.2476494539454
gene_1127	1.66824832773893	1.95906971410383	0	0	2.89082939808768
gene_1128	0	0	0	0	0
gene_1129	0	0	0	0	0
gene_1130	3.83515523102241	0	0	0	0
gene_1131	0	0	0.000787140671890975	0	0
gene_1132	0	0	0	0	0
gene_1133	0	0	0	0	0
gene_1134	0	0	0	0	0
gene_1135	0	0	0	0	0
gene_1136	0.0680871485218602	0.0578293455891489	0.184662660118299	0.0942644911439693	0.0366789930781488
gene_1137	3.45949342705808	1.37876823299524	2.1995959115744	1.55986430528757	2.07784822572074
gene_1138	0	0	0	0	0
gene_1139	0	0	0	1.29681122410964	0
gene_1140	6.42836992665679	6.17831873074206	7.72457247769404	4.21254437542401	4.83973797344896
gene_1141	1.62765637727021	1.26911502064082	3.20904113869417	2.05516185592845	1.99444125080464
gene_1142	0	0	0	0	0
gene_1143	0	1.0964641653875	0	0	0
gene_1144	0	0	0	0	0
gene_1145	1.52018919478365	1.46230813830369	1.78570753718152	1.48311882114426	1.00417270751584
gene_1146	0	0	0	0	0
gene_1147	0	0	0	0	0
gene_1148	0	0	0	0	0
gene_1149	0	0	0	0	0
gene_1150	0	0	0	0	0
gene_1151	0	0	0	0	0
gene_1152	0	0	0	0	0
gene_1153	0	0	0	0	0
gene_1154	0	0	0	0	0
gene_1155	0	0	0	0	0
gene_1156	0	0	0	0	0
gene_1157	0	0	0	1.99795523498769	1.05701178961106
gene_1158	0	1.6514477568329	0	0	0
gene_1159	0	0	0	0	0
gene_1160	0	0	0	0	0
gene_1161	0	0	0	0	0
gene_1162	0	0	0	0	0
gene_1163	0	0	4.68862547566859	0	0
gene_1164	0	0	0	0	1.2139663991409
gene_1165	0	0	0	0	0
gene_1166	0	0	0	0	0
gene_1167	0	0	0	0	0
gene_1168	0	1.82220519761193	0	1.75435240749186	0
gene_1169	0	0	0	0	0
gene_1170	0	0	0	0	0
gene_1171	0	0	0	0	0
gene_1172	0	5.77569190854869	1.02176496533064	3.28759517765277	2.40803310442333
gene_1173	0	1.00863907798207	0	0	0
gene_1174	0.032011994021237	0.0525925193516061	0.0482724883152488	0	0.0361615247045387
gene_1175	0	0	0	0	0
gene_1176	0	0	0	0	0
gene_1177	0	0	0	0	0
gene_1178	0	0	0	0	0
gene_1179	0	0	0	0	0
gene_1180	0	0	0	0	0
gene_1181	0	0	0	0	0
gene_1182	0	1.84252368653039	1.32472029402784	0	0
gene_1183	0	0	0	1.6009197736887	0
gene_1184	0	0	0	0	0
gene_1185	0	0	0	0	0
gene_1186	0	0	0	0	0
gene_1187	0	0	0	0	0
gene_1188	0	0	0	0	0
gene_1189	0	0	0	1.17893191027916	0
gene_1190	0	0	0	0	0
gene_1191	0	0	0	0	0
gene_1192	0	0	0	0	0
gene_1193	0	0	0	1.14471243465749	0
gene_1194	0	0	0	0	0
gene_1195	0	0	0	0	0
gene_1196	0	0	0	0	0
gene_1197	0	0	0	0	0
gene_1198	0	1.62842750009205	0	1.77230005465774	0
gene_1199	0	0	0	0	0
gene_1200	0	0	0	0	0
gene_1201	0	0	0	0	0
gene_1202	0	0	0	0	0
gene_1203	0	0	0	0	0
gene_1204	0	0	0	0	0
gene_1205	0	0	0	0	0
gene_1206	0	0	0	0	0
gene_1207	0	0	0	0	0
gene_1208	0	0	0	0	0
gene_1209	0	0	0	0	0
gene_1210	0	0	0	0	0
gene_1211	0	0	0	0	0
gene_1212	0	0	4.65125313894666	0	0
gene_1213	0	0	0	0	0
gene_1214	0	0	0	0	0
gene_1215	0	1.02742814527452	1.09255959568188	0	0
gene_1216	0	0	0	0	0
gene_1217	0	0	0	0	0
gene_1218	0	0	0	0	0
gene_1219	0	0	1.5627017594878	0	0
gene_1220	0.0119981609087891	0.0359792049547855	0.0467492827507288	0.00939230585442843	0.818836277717148
gene_1221	0	0	0	0	0
gene_1222	0	0	0	0	0
gene_1223	0	0	0	0	0
gene_1224	0	0	0	0	0
gene_1225	0	0	0	0	0
gene_1226	0	0	0	0	0
gene_1227	0	0	0	0	0
gene_1228	2.16320617421377	0.263930161824398	1.85213994718409	0.216810610651161	1.67670212643402
gene_1229	0	0	0	0	0
gene_1230	12.13944252473	11.1096415268964	6.06623593599006	2.55613846591448	2.04715336636629
gene_1231	0	2.36092768455015	0	0	0
gene_1232	0	0	0	0	0
gene_1233	0	20.6761539998794	1202.48211996676	0.0317083745226647	0
gene_1234	0	0	0	0	0
gene_1235	0	0	0	0	0
gene_1236	0	0	0	0	0
gene_1237	1.94141312722145	1.90310419263557	1.25935693057693	1.45061162153286	1.49535168125528
gene_1238	0	0	0	1.1274279632659	0
gene_1239	0	0	0	0	0
gene_1240	0	0	0	0	0
gene_1241	0	0	0	0	0
gene_1242	0	0	0	0	0
gene_1243	3.69740070599303	3.50889530919714	2.97684163848645	6.14038134414866	3.3946727479852
gene_1244	0	0	0	0	0
gene_1245	0	0	0	0	0
gene_1246	0	0	0	0	0
gene_1247	0	0	0	0	0
gene_1248	0	0	0	0	0
gene_1249	3.08250733273341	2.70723242200452	1.66483329633223	1.69892992136282	1.75353000494879
gene_1250	0	0	1.20168122331958	0	0
gene_1251	0	0	0	0	0
gene_1252	0	0	0	0	0
gene_1253	1.8493403548258	0	0	0	2.67714266290421
gene_1254	0	0	0	0	0
gene_1255	0	2.12153401107495	1.01197134611056	1.53691822959953	0
gene_1256	0	0	0	0	0
gene_1257	0	0	0	0	0
gene_1258	0	0	0	0	0
gene_1259	0	0	0	1.6644800247351	0
gene_1260	0.4098480318825	0.351344125036787	0.361280471606746	0.214440434014546	0.420263256925232
gene_1261	1.78850371045498	0	1.02048347719375	2.94421665923549	2.18008761177012
gene_1262	0	0	0	0	0
gene_1263	0	0	0	1.5487319875171	0
gene_1264	0	0	0	0	0
gene_1265	0.221209425148853	0.00862478822256364	0	0.0170858182875244	0.00597205197102064
gene_1266	0	2.57502910404864	1.76771189421759	5.80590408184672	1.18874918415556
gene_1267	0	1.30603115998685	0	0	0
gene_1268	0.24489157725866	1.24991046389139	0.519533148296536	1.42299909192798	1.71740784369873
gene_1269	0	0	0	1.26871269915527	0
gene_1270	0	0	0	0	0
gene_1271	0	0	0	0	0
gene_1272	0	0	0	1.01037010722664	0
gene_1273	1.52261753649558	0	0	0	0
gene_1274	0	0	0	0	0
gene_1275	0	0	0	0	0
gene_1276	0	0	0	0	0
gene_1277	0	0	0	0	0
gene_1278	0	0	0	0	0
gene_1279	0	0	0	0	0
gene_1280	2.24804005767002	1.22736987806148	2.64511171708645	0	2.64802512715877
gene_1281	0	0	0	0	0
gene_1282	0	0	0	0	0
gene_1283	0	0	0	0	0
gene_1284	0	0	0	0	0
gene_1285	0	0	1.1680140130609	0	0
gene_1286	1.49309665939792	0	0	0	0
gene_1287	0	0	0	1.06382096646985	0
gene_1288	1.03152294354828	0	2.13685325479107	0	1.1072945950189
gene_1289	0	0	0	0	0
gene_1290	1.08231797454624	0	0	0	0
gene_1291	0	0	0	0	0
gene_1292	0	0	0	0	0
gene_1293	0	0	0	0	0
gene_1294	0	0	0	0	0
gene_1295	0	0	0	0	0
gene_1296	0	0	0	0	1.27713465575188
gene_1297	1.01716521872766	1.00931584658022	0	0	1.35758584281204
gene_1298	0	0	0	0	0
gene_1299	0	0	0	0	0
gene_1300	0	0	0	0	0
gene_1301	0	0	0	0	0
gene_1302	0	0	0	0	0
gene_1303	0	0	0	0	0
gene_1304	0	0	0	0	0
gene_1305	0	0	0	0	0
gene_1306	2.06361113680813	3.38018502935624	1.76958004737839	1.18062473700086	1.06171615354704
gene_1307	0	0	0	0	0
gene_1308	0	1.66968618573432	0	0	1.93735514132252
gene_1309	1.43404039549819	0	0	1.27352628267681	0
gene_1310	0	0	0	0	0
gene_1311	0	1.93269046048238	1.06957450166493	0	0
gene_1312	0	0	0	0	0
gene_1313	0	0	0	0	0
gene_1314	0	0	0	0	0
gene_1315	0	0	0	0	0
gene_1316	0	0	0	0	0
gene_1317	0	0	0	2.42744660872885	1.29618753377782
gene_1318	0.218760471354166	0.13420182377097	0.0123376458490298	0.721474382086932	0.249364973073833
gene_1319	0	0	0	0	0
gene_1320	0	0	0	0	0
gene_1321	1.8855840801889	0	0	1.60080213673917	0
gene_1322	0	0	0	0	0
gene_1323	31.9060248714037	24.049011004575	23.5938501278944	18.6991507574052	32.8998151221782
gene_1324	0	0	0	0	0
gene_1325	0	0	0	0	0
gene_1326	0	0	0	0	0
gene_1327	0	0	0	0	0
gene_1328	0	0	0	0	0
gene_1329	0	0	0	0	0
gene_1330	0	0	0	0	0
gene_1331	0	0	0	0	0
gene_1332	0	0	0	0	0
gene_1333	0	0	0	0	0
gene_1334	0	0	0	0	0
gene_1335	0	0	0	0	0
gene_1336	0	0	0	0	0
gene_1337	0	0	0	0	0
gene_1338	0	0	0	0	0
gene_1339	0	0	0	0	0
gene_1340	0	0	0	0	0
gene_1341	0	0	0	0	0
gene_1342	0	0	0	0	1.04990657125825
gene_1343	0	0	0	0	0
gene_1344	0	0	0	0	0
gene_1345	0	0	3.36474812859336	1.11686272090651	1.03435122949153
gene_1346	0	0	0	0	0
gene_1347	0	0	0	0	0
gene_1348	0	0	0	0	0
gene_1349	0	0	0	0	0
gene_1350	0	0	0	2.03835527486033	0
gene_1351	0	0	0	0	0
gene_1352	0	0	0	0	0
gene_1353	0	0	0	0	0
gene_1354	0	0	0	0	0
gene_1355	0	0	0	0	0
gene_1356	0	0	0	1.22676519928816	0
gene_1357	0.319245332722691	0.0460688887502651	0.561869939689581	1.34394107234104	0.0432736645905156
gene_1358	0	0	0	0	0
gene_1359	0	0	0	0	0
gene_1360	0	0	0	0	0
gene_1361	0	0	0	0	0
gene_1362	0	0	0	0	0
gene_1363	0	0	0	0	0
gene_1364	0	0	0	0	0
gene_1365	0	0	0	0	0
gene_1366	0	0	0	0	0
gene_1367	0	0	0	1.09028232215868	0
gene_1368	0	0	0	0	0
gene_1369	3.83854179388003	1.58882699506667	1.29555446982135	2.67678994718245	3.96278887890739
gene_1370	0	0	0	0	0
gene_1371	0	0	0	0	0
gene_1372	0	0	0	0	0
gene_1373	0	0	0	0	0
gene_1374	0	2.69059640820334	0	2.19523838717444	3.0828777709473
gene_1375	3.3157512734919	0	0	0	0
gene_1376	0	0	0	0	0
gene_1377	0	0	0	0	0
gene_1378	0	0	0	0	0
gene_1379	0	0	0	0	0
gene_1380	1.22836130151387	0	1.26588253124947	0	1.3633755040722
gene_1381	0	0	0	0	0
gene_1382	0	0	0	0	0
gene_1383	0	0	0	0	0
gene_1384	8.85523917406312	2.55146641092933	3.42277662861911	7.25149893552605	4.20313220551762
gene_1385	0	0	0	0	0
gene_1386	4.61810229744968	2.45679166579608	4.83860287489194	2.00048900297906	3.6916056634088
gene_1387	0	0	2.72379397094255	1.03216970223963	2.6329300995248
gene_1388	1.30129973771553	1.45300442532601	1.65860335696423	1.28776095791175	1.23765919573567
gene_1389	0	0	0	0	0
gene_1390	0	0	0	0	0
gene_1391	0	0	0	0	0
gene_1392	0	0	0	0	0
gene_1393	0	1.8993284079632	0	0	0
gene_1394	3.65462410837555	0	0	0	0
gene_1395	0	0	0	0	0
gene_1396	0	0	1.46770024706748	0	0
gene_1397	0	0	0	0	0
gene_1398	0	0	0	0	0
gene_1399	0	0.0476000395180961	0	0	0
gene_1400	0	0	0	0	0
gene_1401	0	0	0	0	0
gene_1402	0	0	0	0	0
gene_1403	0	0	0	0	0
gene_1404	0	0	0	0	0
gene_1405	0	0	0	0	0
gene_1406	0	0	0	0	0
gene_1407	0	0	0	0	0
gene_1408	0	0	0	0	0
gene_1409	0	1.34929586284488	1.31394914214922	0	0
gene_1410	0	0	0	0	0
gene_1411	0	0	0	0	0
gene_1412	0	0	1.94016632738458	0	0
gene_1413	0	0	0	0	0
gene_1414	0	0	0	0	0
gene_1415	0	0	0	0	0
gene_1416	0	0	0	0	0
gene_1417	0	0	0	0	0
gene_1418	0	0	0	0	0
gene_1419	0	0	0	0	0
gene_1420	0	0	0	0	0
gene_1421	0	0	0	0	0
gene_1422	0	0	0	0	0
gene_1423	0	0	0	0	0
gene_1424	0	0	0	0	0
gene_1425	1.06171023887812	0	0	0	1.10431953937007
gene_1426	0	0	0	0	0
gene_1427	0	0	0	0	0
gene_1428	1.12019798394591	0	0	0	0
gene_1429	0	0	0	0	0
gene_1430	0	0	0	0	0
gene_1431	2.4696917587759	1.92183270363586	1.63252350980911	6.74349551291704	3.36926647533943
gene_1432	0	0	0	1.25424220231684	0
gene_1433	1.08109413211811	0	3.66771444593029	0	0
gene_1434	0	0	0	0	0
gene_1435	0	0	0	0	0
gene_1436	1.33861026097843	0	0	0	1.45657125701916
gene_1437	0	0	0	0	0
gene_1438	0	0	1.38060644487924	0	0
gene_1439	1.53956225265079	1.29142857762326	0	0	0
gene_1440	0	0	0	0	0
gene_1441	0	0	0	0	0
gene_1442	0	0	0	0	0
gene_1443	0	0	0	0	0
gene_1444	0	0	0	0	0
