gene_id	gene_length
ENSG00000240505	1173.625
ENSG00000131016	5610
ENSG00000065548	851.7
ENSG00000184898	2382.5
ENSG00000267534	1171
ENSG00000205495	935
ENSG00000204382	516.25
ENSG00000166578	1634.333
ENSG00000224867	150
ENSG00000169733	1397.083
ENSG00000162344	2444
ENSG00000103642	1222.5
ENSG00000145358	1333.667
ENSG00000105676	1156.55
ENSG00000217442	392.5
ENSG00000157837	1236.111
ENSG00000108515	841.4706
ENSG00000176567	917
ENSG00000112796	2364
ENSG00000070010	1497.545
ENSG00000197614	895.4
ENSG00000187522	1110.167
ENSG00000104518	1338.688
ENSG00000164393	3789.75
ENSG00000159079	1340.111
ENSG00000180537	2062
ENSG00000141030	836.2778
ENSG00000090621	1172.2
ENSG00000141665	1159.214
ENSG00000148948	2263.167
ENSG00000180616	1230
ENSG00000177243	516
ENSG00000197021	1138.714
ENSG00000131844	1581.556
ENSG00000186881	1092
ENSG00000205595	997
ENSG00000179218	908.4286
ENSG00000110048	2308
ENSG00000154721	1538
ENSG00000169230	800.875
ENSG00000198429	1334.667
ENSG00000142409	1321.333
ENSG00000130165	939.8889
ENSG00000183098	6458
ENSG00000212657	1553
ENSG00000150401	1076.5
ENSG00000065427	1073.083
ENSG00000187951	1451.333
ENSG00000102383	3392.25
ENSG00000147437	1111.5
ENSG00000140259	1491
ENSG00000169435	3022.6
ENSG00000196605	1027.833
ENSG00000204421	961
ENSG00000147251	6591.5
ENSG00000133216	2665
ENSG00000142632	1310.333
ENSG00000100302	3409
ENSG00000213937	2049
ENSG00000145451	3216.25
ENSG00000101152	3719.333
ENSG00000179958	898
ENSG00000138326	791
ENSG00000154889	1146.452
ENSG00000111817	3431.444
ENSG00000189319	3513.667
ENSG00000131738	1600
ENSG00000157823	966.3333
ENSG00000136160	2974.25
ENSG00000132640	1925.154
ENSG00000128789	878.2857
ENSG00000176165	2667.5
ENSG00000109132	1781
ENSG00000249034	2883
ENSG00000188761	1090.333
ENSG00000256374	784
ENSG00000177943	2910.8
ENSG00000176945	2077
ENSG00000161992	2213
ENSG00000204365	2144
ENSG00000148331	1949
ENSG00000205784	1635
ENSG00000075151	2617.833
ENSG00000112697	2895
ENSG00000165804	1182.167
ENSG00000177051	1425.667
ENSG00000176236	1712
ENSG00000197905	977.25
ENSG00000132561	1627.944
ENSG00000101745	3701.5
ENSG00000056050	751.3333
ENSG00000103995	2058.2
ENSG00000075142	973.5
ENSG00000148219	3286.333
ENSG00000228716	1520.571
ENSG00000176177	1577.5
ENSG00000104660	1073.375
ENSG00000130822	945.6364
ENSG00000100307	1433.857
ENSG00000179262	1238.909
ENSG00000028203	1277.512
ENSG00000204463	1403.367
ENSG00000203871	1566
ENSG00000081148	8318
ENSG00000146648	2638.273
ENSG00000127530	1065
ENSG00000054965	2774.5
ENSG00000161999	1315.389
ENSG00000176393	1140.846
ENSG00000100867	2038.889
ENSG00000145879	570.6667
ENSG00000164404	1438.75
ENSG00000113851	1685.615
ENSG00000177873	2328
ENSG00000204195	962
ENSG00000132386	726.1667
ENSG00000119946	3937.2
ENSG00000163479	1139.278
ENSG00000142694	873.5
ENSG00000142748	984.5
ENSG00000183808	2284.286
ENSG00000113212	3714
ENSG00000120054	1259
ENSG00000035720	1319
ENSG00000181991	899.6364
ENSG00000141385	1915.25
ENSG00000177272	3345
ENSG00000171532	4140
ENSG00000063601	1677.167
ENSG00000124762	1163.429
ENSG00000144591	1499.333
ENSG00000196781	1364.429
ENSG00000141194	1023
ENSG00000232264	1592
ENSG00000135439	3132.25
ENSG00000188176	1205.25
ENSG00000140876	770.8333
ENSG00000166884	1053
ENSG00000151229	2882
ENSG00000156502	1204.143
ENSG00000109320	1710.167
ENSG00000173930	5321
ENSG00000105672	1194.167
ENSG00000143178	2378.25
ENSG00000180767	1786
ENSG00000185053	1543.5
ENSG00000011376	1853
ENSG00000172687	1283
ENSG00000120471	1498.833
ENSG00000145725	2582.312
ENSG00000198464	2433.333
ENSG00000241839	3714
ENSG00000221953	2257
ENSG00000146094	1150.538
ENSG00000089356	810.2222
ENSG00000159640	1588.56
ENSG00000103174	1180.706
ENSG00000100890	1450.364
ENSG00000182909	1913
ENSG00000178462	1647.5
ENSG00000152467	1268.667
ENSG00000080854	2387.571
ENSG00000148290	826.5
ENSG00000158006	1247.571
ENSG00000233611	657
ENSG00000148057	953.8571
ENSG00000128203	3353
ENSG00000240720	2304.167
ENSG00000163082	3331
ENSG00000102904	1451
ENSG00000171016	5567.5
ENSG00000101306	2444.333
ENSG00000142675	1228
ENSG00000029363	2544.652
ENSG00000154001	2498.143
ENSG00000130544	3632.667
ENSG00000100632	631.25
ENSG00000083093	1748.5
ENSG00000186493	681.1429
ENSG00000183801	1545.8
ENSG00000151365	1172
ENSG00000212933	446
ENSG00000112877	1329.4
ENSG00000024526	2945
ENSG00000144040	1295.136
ENSG00000155754	2393.8
ENSG00000113396	2225.25
ENSG00000146476	1363
ENSG00000133460	1411
ENSG00000038427	4502.583
ENSG00000173389	715.5
ENSG00000110011	735.8182
ENSG00000143258	1390.1
ENSG00000146757	2539.8
ENSG00000100290	948
ENSG00000185523	503
ENSG00000108826	929.7143
ENSG00000265096	721
ENSG00000107819	1927.571
ENSG00000089472	3211
ENSG00000243232	5966
ENSG00000102007	845.5
ENSG00000180090	947
ENSG00000103494	2642.091
ENSG00000130254	1063.545
ENSG00000108830	1994.667
ENSG00000095970	967.3333
ENSG00000140279	4073.4
ENSG00000169282	1372.714
ENSG00000138039	1771.667
ENSG00000197837	781.8333
ENSG00000130244	1230
ENSG00000116668	2473.667
ENSG00000203784	521
ENSG00000112333	1706.75
ENSG00000141577	2271.375
ENSG00000159496	2231
ENSG00000236438	1651.5
ENSG00000075131	1076.857
ENSG00000012822	1182.955
ENSG00000174374	1522.5
ENSG00000178952	1030.75
ENSG00000111049	1539
ENSG00000120910	1291.125
ENSG00000137409	1191
ENSG00000008869	2663.167
ENSG00000105427	508
ENSG00000068878	2555.7
ENSG00000136371	610.75
ENSG00000160767	1821.444
ENSG00000146700	2005.5
ENSG00000185624	922.0833
ENSG00000198886	1377
ENSG00000006210	3245.75
ENSG00000242107	446
ENSG00000138030	1509.833
ENSG00000110934	1367.4
ENSG00000124641	1297.143
ENSG00000228696	950
ENSG00000140107	1639
ENSG00000109189	2234.222
ENSG00000109046	1269
ENSG00000169032	2052.333
ENSG00000137265	1697
ENSG00000059145	1753.947
ENSG00000070985	3748
ENSG00000100982	2024
ENSG00000115758	1430.5
ENSG00000110435	1096.375
ENSG00000243279	857
ENSG00000182197	3463.333
ENSG00000117632	1330.556
ENSG00000138641	1428.2
ENSG00000105479	1590.5
ENSG00000179172	1106
ENSG00000198822	1797.25
ENSG00000135250	1344.133
ENSG00000110245	441.75
ENSG00000122729	4866.333
ENSG00000184032	383
ENSG00000169018	2286.25
ENSG00000152332	5695.25
ENSG00000163394	1715
ENSG00000220032	2075
ENSG00000160310	1673.667
ENSG00000101596	2141.786
ENSG00000129244	1423.667
ENSG00000121297	2148.667
ENSG00000176476	717.4286
ENSG00000080644	1202.75
ENSG00000176679	914.5
ENSG00000101210	1788
ENSG00000249679	392
ENSG00000089101	1212.636
ENSG00000196843	1907.5
ENSG00000169764	1007.679
ENSG00000129465	1085.429
ENSG00000198331	1888
ENSG00000124787	893.8333
ENSG00000163710	891.1
ENSG00000160213	1415.5
ENSG00000016602	1757.667
ENSG00000130598	655.2
ENSG00000175782	1665.25
ENSG00000176198	1081
ENSG00000176879	1106
ENSG00000166762	1559.714
ENSG00000171561	1041
ENSG00000164938	3948.667
ENSG00000181856	2360.4
ENSG00000183722	1274.5
ENSG00000180861	1125.4
ENSG00000157193	2089.667
ENSG00000070018	3512.286
ENSG00000198914	4960
ENSG00000167283	842.375
ENSG00000175224	1490.333
ENSG00000172469	2105.333
ENSG00000104904	1128.538
ENSG00000227450	1356
ENSG00000102924	1338.667
ENSG00000213132	2267
ENSG00000132017	948.5
ENSG00000145192	1505
ENSG00000237149	1055.286
ENSG00000177666	1319.667
ENSG00000109881	1637.667
ENSG00000165457	783.2222
ENSG00000160439	1042.045
ENSG00000188487	1981.25
ENSG00000196844	1194
ENSG00000023445	1974.167
ENSG00000184224	1776
ENSG00000134597	849.5
ENSG00000213218	1042
ENSG00000255398	2136
ENSG00000185069	2520
ENSG00000185888	1262
ENSG00000227839	1884
ENSG00000198081	1294.667
ENSG00000064933	1827.474
ENSG00000126562	1804.333
ENSG00000182481	1034
ENSG00000215504	2386
ENSG00000255012	947
ENSG00000139725	1356.857
ENSG00000107736	3792.182
ENSG00000204979	814
ENSG00000133636	1049
ENSG00000148677	1970
ENSG00000159840	1241.818
ENSG00000181467	6236
ENSG00000083535	940.3333
ENSG00000116017	1271.5
ENSG00000187806	770.6667
ENSG00000105877	3037.727
ENSG00000158497	382
ENSG00000196074	1979.333
ENSG00000125629	1441.714
ENSG00000099917	1489.324
ENSG00000181982	1969.375
ENSG00000162971	3937
ENSG00000168619	1390.778
ENSG00000115257	1346.333
ENSG00000124193	2675
ENSG00000166471	1952.833
ENSG00000144118	1371.889
ENSG00000101346	1653
ENSG00000145782	1671.143
ENSG00000204279	654.5
ENSG00000101958	2188
ENSG00000132141	1822.2
ENSG00000129873	2159.5
ENSG00000134698	2637.333
ENSG00000175390	1696
ENSG00000186862	1940.4
ENSG00000164251	1758.5
ENSG00000090273	1005.25
ENSG00000060656	2939.385
ENSG00000136830	1483.286
ENSG00000088882	2377
ENSG00000057704	2818.75
ENSG00000188483	2705
ENSG00000161048	2421.364
ENSG00000002919	1186.214
ENSG00000156030	3439
ENSG00000146457	1619.75
ENSG00000188643	958.2
ENSG00000162645	2531.5
ENSG00000188076	428
ENSG00000197409	636.5
ENSG00000145734	7153
ENSG00000086200	1442
ENSG00000196312	646
ENSG00000116717	962.5
ENSG00000171115	4179
ENSG00000196678	1729.625
ENSG00000175175	2981
ENSG00000174600	2946.286
ENSG00000113141	832.2
ENSG00000118263	1788.3
ENSG00000067208	2299
ENSG00000140836	7644.25
ENSG00000072501	2487.667
ENSG00000118762	1728.857
ENSG00000167526	1057.2
ENSG00000107443	3157
ENSG00000164610	700
ENSG00000116898	1315.25
ENSG00000196358	2345.5
ENSG00000177302	1509.857
ENSG00000189099	770.5
ENSG00000155980	3280.667
ENSG00000186113	944
ENSG00000105976	2202.375
ENSG00000204661	1161.875
ENSG00000065135	3197
ENSG00000102109	710.5
ENSG00000185869	3314.667
ENSG00000254521	1774.333
ENSG00000105609	2929.667
ENSG00000145425	805.6
ENSG00000113732	853.25
ENSG00000108688	747.5
ENSG00000131389	2431.727
ENSG00000170871	3427.2
ENSG00000171863	1270.222
ENSG00000246705	2517.333
ENSG00000220575	1550.667
ENSG00000134070	3470
ENSG00000144214	1006.5
ENSG00000124302	1707.8
ENSG00000144381	896.2
ENSG00000205267	732
ENSG00000104679	1051.7
ENSG00000134987	2628.8
ENSG00000088325	3532.5
ENSG00000178928	1833.333
ENSG00000267757	772
ENSG00000141564	2599.833
ENSG00000054654	5099.967
ENSG00000137563	757.5
ENSG00000153230	944
ENSG00000185829	1231.833
ENSG00000180287	2722.75
ENSG00000205795	1619.5
ENSG00000125454	1001.667
ENSG00000120160	765.5
ENSG00000141447	1269.938
ENSG00000035115	1274.345
ENSG00000160233	2527
ENSG00000119927	3836.6
ENSG00000157895	1180.833
ENSG00000118193	7244
ENSG00000164889	1519.95
ENSG00000181616	1060
ENSG00000173988	2084.333
ENSG00000170498	706
ENSG00000156697	2009.833
ENSG00000133195	879.8824
ENSG00000173171	1328.143
ENSG00000113645	1713
ENSG00000196562	1907.846
ENSG00000213658	1005.75
ENSG00000205560	1567.6
ENSG00000203827	3814
ENSG00000188582	1422.667
ENSG00000143515	1874.857
ENSG00000070404	872.4444
ENSG00000143761	964.8
ENSG00000179021	1225.25
ENSG00000113966	1110
ENSG00000118855	1159
ENSG00000105369	871
ENSG00000254585	2484
ENSG00000107099	3167.529
ENSG00000152443	1770.2
ENSG00000239732	3994
ENSG00000104154	3851
ENSG00000015592	1331
ENSG00000116747	2004.538
ENSG00000144224	1375.375
ENSG00000258708	1923
ENSG00000166046	1145.3
ENSG00000108264	1121.471
ENSG00000188269	753.8
ENSG00000134825	708.75
ENSG00000066422	2889.667
ENSG00000198681	1705
ENSG00000126903	1759.6
ENSG00000225950	1082.5
ENSG00000154143	1663
ENSG00000168056	1880.409
ENSG00000105793	2020.75
ENSG00000133641	1550.6
ENSG00000198786	1811
ENSG00000197177	4566
ENSG00000196329	1561.286
ENSG00000169131	1266.667
ENSG00000089682	1371.889
ENSG00000175018	694
ENSG00000174132	907.6667
ENSG00000087589	2615.5
ENSG00000172794	2026.067
ENSG00000069998	1642.286
ENSG00000204571	822.5
ENSG00000187821	938.75
ENSG00000171509	2198.9
ENSG00000112290	1870.1
ENSG00000164379	2317
ENSG00000134202	2055.167
ENSG00000100985	2323
ENSG00000149575	5822
ENSG00000179331	1828
ENSG00000009765	2562
ENSG00000182362	833
ENSG00000122140	953.625
ENSG00000141469	1229.8
ENSG00000078018	2078.438
ENSG00000257545	566
ENSG00000092853	3014.833
ENSG00000100558	736
ENSG00000164073	1535
ENSG00000161956	1195.455
ENSG00000188778	1848.5
ENSG00000178761	1306
ENSG00000178732	3512
ENSG00000198589	4234.357
ENSG00000165643	1691.5
ENSG00000106028	933.2857
ENSG00000138821	1604.625
ENSG00000036448	1093.933
ENSG00000111886	1378.75
ENSG00000178295	2127.571
ENSG00000163536	998.1429
ENSG00000172943	1799.722
ENSG00000166105	2435
ENSG00000197272	846
ENSG00000138594	1116.917
ENSG00000242384	1920.375
ENSG00000174485	2646.875
ENSG00000196400	1187
ENSG00000116213	1455.7
ENSG00000095380	1280.167
ENSG00000119915	1367
ENSG00000174963	1878.765
ENSG00000128245	1235
ENSG00000151575	1446.556
ENSG00000119684	2585.4
ENSG00000170367	753
ENSG00000079435	1138.556
ENSG00000159182	381
ENSG00000185046	1374.6
ENSG00000170903	1484.4
ENSG00000188508	470
ENSG00000130487	2989
ENSG00000131148	1266
ENSG00000102302	4257
ENSG00000166091	1098.375
ENSG00000167930	1125.611
ENSG00000111786	1108.333
ENSG00000174473	2279.167
ENSG00000177990	1264.444
ENSG00000122420	3750.5
ENSG00000120008	1656.588
ENSG00000177570	1929.375
ENSG00000263429	1007.5
ENSG00000235249	994
ENSG00000078596	866.3333
ENSG00000120049	1177.846
ENSG00000253910	4598
ENSG00000168802	1150.727
ENSG00000204860	1976.333
ENSG00000013588	2269.4
ENSG00000129990	1343.455
ENSG00000176422	2099
ENSG00000244754	2112.8
ENSG00000214102	1826.5
ENSG00000105738	1158.333
ENSG00000183631	1226
ENSG00000215612	1270
ENSG00000170927	13871.5
ENSG00000174547	1258.667
ENSG00000129993	2068.5
ENSG00000123338	1864
ENSG00000125843	1509.5
ENSG00000184905	1009
ENSG00000054219	3772.833
ENSG00000158477	2090
ENSG00000181001	962
ENSG00000137726	1101.059
ENSG00000152457	1939.647
ENSG00000124145	1945
ENSG00000149557	883.8
ENSG00000112210	2251
ENSG00000214595	2319.667
ENSG00000122224	1849.214
ENSG00000028528	2152.429
ENSG00000142552	762.8
ENSG00000125384	1510.5
ENSG00000241644	1278
ENSG00000163818	1215.25
ENSG00000189233	2694
ENSG00000113594	2264.667
ENSG00000144554	2303.077
ENSG00000203909	676
ENSG00000124104	1443.167
ENSG00000140043	2361.429
ENSG00000181023	1087
ENSG00000135362	1130.952
ENSG00000213904	988.25
ENSG00000109180	881.3214
ENSG00000168961	1371.389
ENSG00000100253	1172.5
ENSG00000142700	2986
ENSG00000257727	710
ENSG00000186197	1531
ENSG00000137513	1130.143
ENSG00000248511	589
ENSG00000213888	1795
ENSG00000099958	1188.8
ENSG00000134940	1055.7
ENSG00000133107	2769
ENSG00000163171	2381.2
ENSG00000196655	980
ENSG00000149541	1294.667
ENSG00000187726	1181.8
ENSG00000197265	882.8
ENSG00000163798	2126.333
ENSG00000204084	2074.273
ENSG00000156875	1614.5
ENSG00000132321	1887.3
ENSG00000172766	1623.917
ENSG00000101986	1776.667
ENSG00000122497	1995.889
ENSG00000212721	1173
ENSG00000172146	929
ENSG00000169189	735.1429
ENSG00000127249	2152.727
ENSG00000182518	969.2857
ENSG00000006327	870.5714
ENSG00000213626	943.5556
ENSG00000204128	2456.333
ENSG00000143006	1352
ENSG00000125630	1942.176
ENSG00000237765	887.1818
ENSG00000101220	1458.5
ENSG00000224963	698
ENSG00000163006	1597.375
ENSG00000007376	1270.4
ENSG00000166123	2805
ENSG00000136897	2176.5
ENSG00000160877	1861.333
ENSG00000213759	1320
ENSG00000133935	2628
ENSG00000185220	1879
ENSG00000088387	2197.375
ENSG00000106635	1026.643
ENSG00000188971	6080.5
ENSG00000120948	1171.4
ENSG00000105997	1228.429
ENSG00000233828	1934
ENSG00000198039	1851.333
ENSG00000090905	2389.167
ENSG00000112159	8092.4
ENSG00000143742	1201.667
ENSG00000105352	886
ENSG00000160471	973.9
ENSG00000064225	1072.481
ENSG00000166619	941.9231
ENSG00000129195	1117.889
ENSG00000113387	1205.846
ENSG00000120699	818.8182
ENSG00000222046	1598
ENSG00000155957	1052.583
ENSG00000132692	1574.125
ENSG00000131398	3824.75
ENSG00000170370	1913.667
ENSG00000158435	1236.667
ENSG00000182983	2631.833
ENSG00000168273	665
ENSG00000078804	2276.25
ENSG00000170043	557.7143
ENSG00000198768	1708.75
ENSG00000187736	1040.8
ENSG00000149257	1245.2
ENSG00000131504	3202.611
ENSG00000221813	1046
ENSG00000144810	1965.714
ENSG00000154548	1278.6
ENSG00000081307	1556.643
ENSG00000160013	1220.833
ENSG00000179698	4470.5
ENSG00000267795	564.4444
ENSG00000226104	79
ENSG00000101849	2646.6
ENSG00000177096	1433
ENSG00000167380	1202.421
ENSG00000128602	1453.75
ENSG00000136925	2019
ENSG00000135919	1793.1
ENSG00000006283	6541.971
ENSG00000106780	6290.5
ENSG00000120925	2102.889
ENSG00000204962	3850
ENSG00000159403	915.1765
ENSG00000141367	1756
ENSG00000134452	1218.625
ENSG00000182450	1230.4
ENSG00000111404	757.2
ENSG00000167633	1753.5
ENSG00000186432	3419
ENSG00000104059	1784.25
ENSG00000107954	1993.8
ENSG00000131015	1344
ENSG00000167244	3117.5
ENSG00000213901	1588.692
ENSG00000166947	1633.444
ENSG00000154274	1569.667
ENSG00000184497	586.8333
ENSG00000130748	660
ENSG00000133134	842
ENSG00000129128	2069.5
ENSG00000183196	2522
ENSG00000159267	2552.333
ENSG00000124333	1311.167
ENSG00000016402	1737
ENSG00000117394	1165.167
ENSG00000172519	1131
ENSG00000008197	1197
ENSG00000205362	393
ENSG00000169967	4593
ENSG00000163131	1327
ENSG00000132429	991.75
ENSG00000139151	1060.773
ENSG00000141298	1861.917
ENSG00000182872	2256
ENSG00000165702	1888
ENSG00000183128	1649
ENSG00000168259	1000.913
ENSG00000099864	1127.636
ENSG00000152464	964
ENSG00000213015	904
ENSG00000049245	1140.333
ENSG00000124688	1121.667
ENSG00000109743	1201.6
ENSG00000183624	1329.625
ENSG00000071282	1065.5
ENSG00000126500	3947
ENSG00000165527	1581
ENSG00000142089	638.25
ENSG00000221937	1032
ENSG00000243709	1066
ENSG00000206150	1605
ENSG00000134250	3513.833
ENSG00000185176	1201.2
ENSG00000166111	599.7778
ENSG00000116824	1040
ENSG00000159579	1392.667
ENSG00000107338	2118
ENSG00000153560	1802.923
ENSG00000266258	615
ENSG00000135314	1136.2
ENSG00000161011	1330.118
ENSG00000011260	801.5714
ENSG00000106070	2034.875
ENSG00000135697	1824.5
ENSG00000241370	655.2222
ENSG00000145390	2832.667
ENSG00000204119	414
ENSG00000123607	1505.889
ENSG00000167965	1070.111
ENSG00000167191	1505.917
ENSG00000139182	1153.438
ENSG00000198129	387
ENSG00000089169	1614.759
ENSG00000187796	2217.75
ENSG00000179477	1163
ENSG00000166278	1449.941
ENSG00000175322	1175.333
ENSG00000053371	941.8
ENSG00000164663	2690.875
ENSG00000170296	806.5
ENSG00000170128	1223
ENSG00000106541	748.125
ENSG00000158186	1243.667
ENSG00000184007	1079.75
ENSG00000122378	1582
ENSG00000180438	1015.833
ENSG00000225362	1577.25
ENSG00000258792	509
ENSG00000212901	621.5
ENSG00000154642	1732.667
ENSG00000122824	1956.5
ENSG00000104332	4177.5
ENSG00000242221	880.75
ENSG00000127084	2036.778
ENSG00000164597	1794.5
ENSG00000122335	2946.125
ENSG00000125449	1177
ENSG00000005381	1352.5
